-5.3763	2.3120	-1.0000
8.1665	5.1048	-1.0000
10.3787	1.9351	-1.0000
4.9639	-9.2924	-1.0000
9.0574	5.3796	-1.0000
3.6829	0.3838	-1.0000
3.6052	-9.9174	-1.0000
-2.7535	-9.5506	-1.0000
4.0690	-8.6553	-1.0000
0.3552	9.1231	-1.0000
6.6442	6.7467	-1.0000
10.6822	-1.4525	-1.0000
9.1506	-3.4911	-1.0000
6.4941	-7.8883	-1.0000
1.2413	-10.6851	-1.0000
-5.1758	0.6574	-1.0000
6.7223	-8.8681	-1.0000
7.9165	-6.8162	-1.0000
-4.6247	-9.5199	-1.0000
-0.4797	-3.7202	-1.0000
9.7183	-4.2505	-1.0000
9.4438	-2.3556	-1.0000
-4.9280	-2.6612	-1.0000
-2.2393	7.2688	-1.0000
0.1109	8.4195	-1.0000
9.9203	2.6669	-1.0000
-5.2577	-1.0818	-1.0000
-3.7538	-1.7092	-1.0000
-0.3450	-10.6603	-1.0000
-2.5725	7.9146	-1.0000
2.4102	-3.2018	-1.0000
-4.8267	-1.2777	-1.0000
6.8106	7.1545	-1.0000
1.1209	7.8816	-1.0000
1.0169	-9.5435	-1.0000
-5.2081	2.6149	-1.0000
-5.9954	1.7544	-1.0000
3.8023	0.9906	-1.0000
4.1387	9.0160	-1.0000
9.8492	-3.3937	-1.0000
9.9746	-4.3632	-1.0000
4.5454	7.4572	-1.0000
1.5043	-4.0513	-1.0000
9.4879	-0.0478	-1.0000
10.3266	0.7619	-1.0000
-3.0556	-3.3202	-1.0000
-4.7532	-0.2807	-1.0000
9.7053	-1.8632	-1.0000
-3.8714	7.1516	-1.0000
-5.3863	4.1570	-1.0000
0.9830	8.0238	-1.0000
3.1768	-9.0927	-1.0000
-4.6973	5.1075	-1.0000
7.8394	-6.3447	-1.0000
7.9651	5.4177	-1.0000
6.4141	-7.6999	-1.0000
6.3477	-8.5553	-1.0000
-1.7285	-10.8888	-1.0000
0.1659	-4.3059	-1.0000
2.4348	-9.6063	-1.0000
3.0510	-9.0431	-1.0000
-4.5185	5.1622	-1.0000
-6.0295	0.6784	-1.0000
5.0995	7.6312	-1.0000
-5.2677	-1.6033	-1.0000
0.2101	-10.5845	-1.0000
-4.4474	5.9589	-1.0000
0.1514	-3.3474	-1.0000
3.5920	8.6371	-1.0000
8.5026	5.0498	-1.0000
4.0195	-0.8739	-1.0000
9.0343	4.0854	-1.0000
9.1979	2.6969	-1.0000
-5.3995	4.3080	-1.0000
2.1137	9.3125	-1.0000
6.3538	7.8023	-1.0000
10.5597	0.8573	-1.0000
3.4975	-10.1451	-1.0000
0.6880	-10.8047	-1.0000
6.3913	6.9850	-1.0000
-5.0014	2.5995	-1.0000
-3.1370	-3.1813	-1.0000
10.6421	1.1850	-1.0000
2.3934	-10.3952	-1.0000
0.9118	-9.8500	-1.0000
-3.2694	-3.0366	-1.0000
9.8069	2.2531	-1.0000
4.0869	-9.1750	-1.0000
4.8678	-7.9047	-1.0000
6.0058	-8.4208	-1.0000
2.5835	-10.4262	-1.0000
1.3703	8.3643	-1.0000
4.1673	-8.8086	-1.0000
10.6509	0.9986	-1.0000
-5.3081	-0.7815	-1.0000
-0.4898	8.5270	-1.0000
10.1229	-4.9059	-1.0000
4.3363	1.0849	-1.0000
-5.0378	3.9396	-1.0000
10.3433	0.2692	-1.0000
-0.0712	-3.6819	-1.0000
-0.4139	7.9072	-1.0000
6.1801	7.2636	-1.0000
-3.8884	6.0224	-1.0000
1.0590	-10.1445	-1.0000
9.5222	-4.4013	-1.0000
-0.8534	-4.4051	-1.0000
-5.3446	-9.2380	-1.0000
-2.5456	-10.8991	-1.0000
7.2079	-7.8963	-1.0000
10.0128	0.5297	-1.0000
-3.0275	-10.4574	-1.0000
-0.1466	-4.0334	-1.0000
2.4689	-10.0709	-1.0000
7.9718	-7.7325	-1.0000
9.8630	-2.9115	-1.0000
9.0860	-4.2815	-1.0000
9.6176	1.9944	-1.0000
-1.1481	-4.2482	-1.0000
8.7116	4.6141	-1.0000
-2.9034	8.1846	-1.0000
9.6717	-1.8884	-1.0000
-2.1454	7.0697	-1.0000
-3.5818	7.0336	-1.0000
-5.2421	0.5825	-1.0000
-1.2421	8.0826	-1.0000
3.9732	8.8294	-1.0000
5.0337	8.5304	-1.0000
-5.9023	3.6451	-1.0000
1.8037	-10.1132	-1.0000
3.1593	-0.9010	-1.0000
3.3017	8.9800	-1.0000
1.0774	-10.7953	-1.0000
-0.3963	-10.3590	-1.0000
-4.0985	-3.2673	-1.0000
10.1712	2.4530	-1.0000
3.4158	8.1533	-1.0000
-2.9711	-9.9749	-1.0000
6.9857	-6.9158	-1.0000
-2.8685	-10.5146	-1.0000
-4.8722	0.9842	-1.0000
3.6268	-3.2706	-1.0000
-5.8831	1.5175	-1.0000
7.4254	-7.9867	-1.0000
-3.3831	-10.1265	-1.0000
-4.8469	1.2344	-1.0000
2.1232	-10.0549	-1.0000
-2.0996	-9.7127	-1.0000
-4.6538	-1.6017	-1.0000
10.8971	0.8029	-1.0000
2.5835	-10.1184	-1.0000
-3.4429	5.2535	-1.0000
-4.6068	-2.1151	-1.0000
8.7905	-5.7373	-1.0000
10.0245	2.7954	-1.0000
4.6259	8.8347	-1.0000
3.6235	7.5603	-1.0000
-0.8382	-4.0468	-1.0000
1.4123	2.8883	-1.0000
0.5532	-10.0107	-1.0000
-2.9714	-3.4925	-1.0000
3.9102	-8.8275	-1.0000
4.7276	8.3712	-1.0000
-4.1120	6.5675	-1.0000
-1.2554	-4.5567	-1.0000
9.7989	-1.6031	-1.0000
-0.9048	-9.6782	-1.0000
-2.7878	7.9780	-1.0000
-5.7381	-0.4608	-1.0000
8.8844	3.4152	-1.0000
8.2494	4.6338	-1.0000
-0.1757	8.3848	-1.0000
2.2818	-3.7217	-1.0000
2.5511	8.8578	-1.0000
9.6765	-0.7510	-1.0000
-0.6430	-3.7599	-1.0000
10.0209	-2.0982	-1.0000
4.5719	-8.9371	-1.0000
3.7884	-9.1701	-1.0000
9.2749	2.6975	-1.0000
6.1679	-7.7388	-1.0000
8.9346	-5.0379	-1.0000
9.3472	-4.2737	-1.0000
-0.8614	-9.7236	-1.0000
-4.0214	-2.1619	-1.0000
0.3862	-10.8300	-1.0000
-0.4955	-9.6313	-1.0000
8.2016	-5.3738	-1.0000
-0.7699	8.9214	-1.0000
9.5736	-3.5693	-1.0000
-4.7845	-1.5389	-1.0000
-1.1676	-10.3789	-1.0000
-6.2142	1.5168	-1.0000
9.9983	2.1227	-1.0000
3.1992	0.2871	-1.0000
7.1319	-7.0733	-1.0000
-4.4267	5.8403	-1.0000
-1.9806	8.4647	-1.0000
-2.4173	-2.6099	-1.0000
3.1689	8.5839	-1.0000
2.9801	-10.3566	-1.0000
0.9506	-10.6312	-1.0000
3.0065	8.3629	-1.0000
-5.5836	3.4278	-1.0000
9.6978	-3.6695	-1.0000
10.4126	-2.2961	-1.0000
7.5043	-6.8293	-1.0000
0.2521	8.6410	-1.0000
3.2586	0.6446	-1.0000
-2.6352	-9.7803	-1.0000
4.6582	7.4663	-1.0000
1.9452	-10.8298	-1.0000
3.1810	-10.3846	-1.0000
3.4071	-9.3103	-1.0000
-0.9468	7.7634	-1.0000
-0.0184	8.9886	-1.0000
9.5697	1.0627	-1.0000
9.4418	-2.1016	-1.0000
-4.3911	5.2462	-1.0000
-0.0871	-4.1441	-1.0000
3.3196	1.5637	-1.0000
-2.4660	-4.0424	-1.0000
-3.3060	6.2903	-1.0000
4.0408	0.3942	-1.0000
8.7589	-6.0174	-1.0000
3.4165	9.1549	-1.0000
1.1151	8.8077	-1.0000
1.3974	-4.1678	-1.0000
4.3622	-8.8899	-1.0000
-0.4310	-10.2277	-1.0000
4.6693	-8.8104	-1.0000
-0.0407	-3.8709	-1.0000
-4.0275	-2.1622	-1.0000
5.8689	-8.7891	-1.0000
-0.1180	8.8112	-1.0000
0.4359	-10.3730	-1.0000
9.6820	-0.0584	-1.0000
-4.9819	2.8577	-1.0000
5.2081	-8.2979	-1.0000
8.8936	5.4920	-1.0000
-5.7668	-0.5074	-1.0000
2.3955	-10.0332	-1.0000
-5.7293	0.6957	-1.0000
9.3659	2.1141	-1.0000
-5.6050	2.5369	-1.0000
0.3313	-10.4607	-1.0000
9.8241	-0.4606	-1.0000
-2.8937	-3.2917	-1.0000
-5.9651	0.6841	-1.0000
6.0857	-7.9382	-1.0000
1.9233	-9.5738	-1.0000
8.3746	4.4211	-1.0000
0.6107	-10.1479	-1.0000
-2.9020	-10.3937	-1.0000
-4.9373	6.1677	-1.0000
6.2478	6.3475	-1.0000
0.5725	8.2149	-1.0000
-2.7952	-10.1103	-1.0000
-2.2005	-10.3929	-1.0000
8.5630	-5.9060	-1.0000
-2.8063	7.4629	-1.0000
-2.7749	7.6852	-1.0000
7.2024	-7.4805	-1.0000
6.8639	-7.8712	-1.0000
-1.4333	7.4612	-1.0000
-3.3896	6.8201	-1.0000
1.3449	7.9741	-1.0000
8.2794	4.9063	-1.0000
9.9687	-4.4446	-1.0000
3.9356	-8.8389	-1.0000
5.2757	8.1388	-1.0000
-4.6509	-2.0329	-1.0000
-4.1913	-9.7953	-1.0000
-4.9368	2.8881	-1.0000
5.2291	7.6095	-1.0000
3.4744	-0.4614	-1.0000
-1.0342	-3.4425	-1.0000
1.8593	-4.0312	-1.0000
6.8741	-7.5435	-1.0000
-4.2448	-1.5974	-1.0000
-2.6335	6.9412	-1.0000
-3.8786	5.4732	-1.0000
0.4212	-3.8726	-1.0000
-2.0197	-9.8159	-1.0000
-5.9327	-0.4631	-1.0000
3.0767	8.0683	-1.0000
3.3750	-1.8669	-1.0000
9.8512	-1.8342	-1.0000
0.4234	-3.8249	-1.0000
3.0220	8.4124	-1.0000
4.3739	-8.6902	-1.0000
0.6741	-3.8692	-1.0000
6.4136	-8.2487	-1.0000
0.6141	8.9171	-1.0000
10.5356	-0.1521	-1.0000
9.6763	2.0121	-1.0000
3.4154	1.6980	-1.0000
9.4024	2.3390	-1.0000
1.8146	8.1098	-1.0000
3.6860	-0.1580	-1.0000
10.1619	-1.2040	-1.0000
7.0830	-7.2177	-1.0000
-4.7637	-2.2978	-1.0000
-1.2331	-10.8282	-1.0000
-2.8707	6.4571	-1.0000
-5.4611	4.7810	-1.0000
9.8585	-4.2686	-1.0000
-1.3593	-9.8524	-1.0000
3.9977	-9.3672	-1.0000
4.7028	7.5681	-1.0000
1.1284	8.8718	-1.0000
-4.1027	-9.2814	-1.0000
-5.4039	4.5924	-1.0000
-4.8617	5.9151	-1.0000
3.5182	8.8513	-1.0000
3.4569	8.1833	-1.0000
5.1524	7.9430	-1.0000
-4.5787	-1.0479	-1.0000
5.9465	6.8199	-1.0000
1.2443	-9.5984	-1.0000
-5.1587	-2.0965	-1.0000
2.0394	3.0175	-1.0000
-5.2139	0.9669	-1.0000
8.0348	5.0834	-1.0000
8.1825	5.5004	-1.0000
8.2163	-6.8237	-1.0000
9.9284	-0.7580	-1.0000
9.9961	-2.3079	-1.0000
-8.8452	1.0661	1.0000
-6.4827	8.2979	1.0000
0.9576	12.0101	1.0000
7.1613	11.0177	1.0000
5.6105	11.6680	1.0000
-3.1958	-6.4839	1.0000
-3.3473	-6.6301	1.0000
-1.8582	4.0841	1.0000
6.0268	-3.4965	1.0000
1.6251	11.3980	1.0000
-7.6104	4.2904	1.0000
6.7610	-3.9182	1.0000
-1.8465	-6.6665	1.0000
2.8291	-6.6922	1.0000
-5.3838	-6.1035	1.0000
4.9394	5.3101	1.0000
-2.2195	-6.6441	1.0000
2.1774	11.7039	1.0000
-0.0470	4.6927	1.0000
1.8729	-6.9975	1.0000
-2.1618	3.3073	1.0000
-2.9215	10.3905	1.0000
-4.3767	10.5559	1.0000
-2.8288	10.4855	1.0000
-8.3747	3.0646	1.0000
4.0614	11.8082	1.0000
-8.5796	-0.4019	1.0000
-0.5025	12.0494	1.0000
-2.7276	3.5386	1.0000
-1.6316	0.6410	1.0000
7.3913	1.4381	1.0000
-8.7238	-1.9639	1.0000
-5.7810	8.7003	1.0000
-1.1628	11.8115	1.0000
-0.0740	4.9774	1.0000
-1.4056	10.7408	1.0000
2.7648	11.7178	1.0000
-7.0378	-4.6403	1.0000
-2.3372	3.7381	1.0000
0.5308	11.2216	1.0000
5.1368	4.5050	1.0000
-5.2746	9.9956	1.0000
5.8540	-5.0075	1.0000
-8.4166	2.3700	1.0000
-0.1904	10.9105	1.0000
3.5939	5.0352	1.0000
-1.2738	11.5754	1.0000
-1.9847	11.0612	1.0000
-6.5833	8.2167	1.0000
-8.2379	3.7280	1.0000
3.2730	11.9923	1.0000
0.4796	-6.3563	1.0000
-2.1343	-6.3817	1.0000
7.3995	1.8514	1.0000
-4.6451	10.0118	1.0000
-0.9643	10.8607	1.0000
-7.4568	6.2525	1.0000
2.7085	5.1935	1.0000
0.4630	5.9595	1.0000
0.3822	5.6723	1.0000
5.9412	2.2543	1.0000
-1.6774	-7.5426	1.0000
5.4168	-4.5005	1.0000
-8.2495	2.4547	1.0000
-7.2806	7.0132	1.0000
4.9828	-5.0542	1.0000
-3.9532	10.2388	1.0000
7.3706	-0.5547	1.0000
-7.9770	0.5999	1.0000
-1.2714	10.9211	1.0000
5.1959	3.0984	1.0000
-5.3320	-5.5571	1.0000
-7.3928	6.3004	1.0000
7.0909	-0.0620	1.0000
-4.7940	10.4787	1.0000
-7.7701	-2.1492	1.0000
5.2246	11.2155	1.0000
-0.5271	11.3304	1.0000
-5.8348	8.5774	1.0000
-0.1273	11.5135	1.0000
5.5406	-5.5018	1.0000
-7.6657	6.1625	1.0000
-3.5170	-6.6748	1.0000
-7.4101	7.7875	1.0000
-7.3560	-2.8484	1.0000
-0.2554	-6.4774	1.0000
-2.3724	3.7545	1.0000
-5.5681	-6.1707	1.0000
-5.6999	-5.3938	1.0000
-6.0265	-4.7668	1.0000
-5.4567	-4.6336	1.0000
-0.1236	-6.9807	1.0000
-9.4165	3.1066	1.0000
-7.4414	6.4422	1.0000
-9.2520	3.3439	1.0000
-5.1180	-6.4983	1.0000
0.4640	5.0806	1.0000
-4.5137	10.3596	1.0000
0.9575	-6.5161	1.0000
2.5601	-6.3946	1.0000
5.7122	-4.3644	1.0000
0.7987	-6.7799	1.0000
-5.9924	-5.5991	1.0000
7.0750	-2.5776	1.0000
-4.2786	-7.0583	1.0000
-2.2328	0.8869	1.0000
3.5573	5.4600	1.0000
2.1249	5.6683	1.0000
-5.8201	-4.6795	1.0000
2.6123	11.0727	1.0000
3.7436	-6.9639	1.0000
2.7450	11.6761	1.0000
6.2514	-4.6958	1.0000
7.5193	0.0972	1.0000
1.0797	5.1233	1.0000
-9.0923	-0.2869	1.0000
-7.2980	-3.6866	1.0000
-7.9955	-0.9781	1.0000
-4.5899	10.2033	1.0000
-2.6010	0.3668	1.0000
5.5748	11.7086	1.0000
-0.5205	5.4835	1.0000
1.2609	12.0795	1.0000
7.4855	-0.4681	1.0000
-4.2864	10.7717	1.0000
-7.9300	0.1244	1.0000
7.2681	-3.3867	1.0000
-8.5551	1.7053	1.0000
0.4632	11.5152	1.0000
2.4486	-6.7342	1.0000
-1.4822	10.7322	1.0000
1.5428	11.4909	1.0000
2.0532	11.5600	1.0000
-0.0331	11.8942	1.0000
7.3998	1.0567	1.0000
-2.4450	-0.8451	1.0000
0.9026	5.3529	1.0000
-7.2714	6.8728	1.0000
6.3309	-4.7255	1.0000
6.6404	1.5306	1.0000
2.1921	5.9964	1.0000
2.8657	-6.8012	1.0000
5.0293	-6.2330	1.0000
-9.1866	0.2620	1.0000
-1.5534	-0.8958	1.0000
-0.5052	5.8485	1.0000
-7.0677	-3.8395	1.0000
5.1406	11.3234	1.0000
-6.7017	7.8815	1.0000
3.5642	-6.3992	1.0000
2.5691	11.8463	1.0000
3.5099	11.3901	1.0000
4.1638	-5.0144	1.0000
6.6441	-1.0795	1.0000
-2.6525	-7.3660	1.0000
-6.4996	7.8855	1.0000
0.4752	4.7511	1.0000
-4.7250	9.1966	1.0000
6.7029	-2.0687	1.0000
2.7454	5.9996	1.0000
3.8610	11.9940	1.0000
-3.6774	10.1999	1.0000
2.0841	5.9825	1.0000
-7.3349	6.8585	1.0000
7.7226	-0.7783	1.0000
1.6391	5.5051	1.0000
6.5851	-0.2514	1.0000
-4.1179	10.0341	1.0000
6.5169	2.3595	1.0000
0.2676	10.9432	1.0000
-6.9300	8.0827	1.0000
-1.0264	11.9512	1.0000
-2.9642	1.6028	1.0000
7.0923	0.5490	1.0000
-0.1250	-7.4460	1.0000
0.3713	-6.9425	1.0000
6.5714	0.5044	1.0000
-0.2305	11.7804	1.0000
0.0844	4.7481	1.0000
-8.1249	3.8012	1.0000
7.2485	-0.0673	1.0000
2.0321	5.3016	1.0000
-8.1017	-0.8190	1.0000
5.0265	11.4529	1.0000
-7.1498	7.9326	1.0000
1.1419	5.7581	1.0000
5.6432	3.0069	1.0000
4.8060	-5.4195	1.0000
-0.8647	4.5860	1.0000
-6.7454	7.9198	1.0000
-5.6443	-4.5977	1.0000
4.9752	4.0761	1.0000
-8.5309	-1.6681	1.0000
7.2780	1.1352	1.0000
4.7922	5.1560	1.0000
-8.0839	-1.1739	1.0000
6.3798	-4.2161	1.0000
-4.0143	-5.8989	1.0000
7.1967	2.4927	1.0000
0.1394	5.4346	1.0000
6.0995	-3.5594	1.0000
6.0187	2.1688	1.0000
-1.8285	10.9145	1.0000
-7.5001	5.1902	1.0000
3.2711	-6.6716	1.0000
-7.9894	3.4683	1.0000
2.3029	-7.3063	1.0000
-7.1149	-4.1116	1.0000
3.2905	5.1251	1.0000
-9.2706	2.7157	1.0000
-3.0174	-6.7503	1.0000
-1.5534	-7.0366	1.0000
-5.3385	9.5551	1.0000
1.2390	6.0426	1.0000
-7.6343	4.2702	1.0000
-2.4651	3.3091	1.0000
-8.5343	-2.0243	1.0000
2.8669	-6.1726	1.0000
2.6698	-6.7736	1.0000
-8.2068	5.9746	1.0000
-7.7054	4.8227	1.0000
-4.4290	9.5135	1.0000
-8.2010	-2.0387	1.0000
-2.8988	-6.3702	1.0000
5.6570	2.5468	1.0000
4.5951	4.6479	1.0000
-0.4283	12.1076	1.0000
-0.4124	-7.8678	1.0000
-0.4783	-6.6799	1.0000
-5.7591	-5.8492	1.0000
-7.3501	-3.6917	1.0000
-1.2411	-7.2578	1.0000
-4.3968	9.0700	1.0000
-1.1877	-7.8307	1.0000
6.5972	1.4825	1.0000
-8.4568	2.9424	1.0000
2.2199	12.1896	1.0000
7.3070	2.0034	1.0000
-4.4124	10.1343	1.0000
0.9862	-6.6766	1.0000
-5.1524	-6.1298	1.0000
1.6337	12.0414	1.0000
-0.0839	-7.7863	1.0000
-8.2870	1.1223	1.0000
0.8497	-7.0926	1.0000
6.2372	3.8512	1.0000
-0.6685	11.1100	1.0000
-0.2878	12.4187	1.0000
-5.2829	-5.0764	1.0000
7.4401	1.1440	1.0000
2.2694	11.3741	1.0000
6.1187	2.7890	1.0000
-8.4308	3.5417	1.0000
-3.9176	-7.1080	1.0000
-2.5067	10.3588	1.0000
-2.6761	1.2331	1.0000
-2.8143	-7.4399	1.0000
-1.2347	-6.4285	1.0000
-2.6385	2.8042	1.0000
2.6378	12.1329	1.0000
4.5295	11.2186	1.0000
7.6757	-0.7005	1.0000
1.7280	-6.2334	1.0000
-7.9599	2.5167	1.0000
5.1807	-4.9359	1.0000
2.8569	11.0863	1.0000
5.9873	3.3538	1.0000
-7.9375	5.7901	1.0000
1.4863	5.8136	1.0000
5.5279	-4.0838	1.0000
-5.0543	9.2566	1.0000
3.2164	5.0930	1.0000
5.1010	-4.3346	1.0000
-6.3360	8.3566	1.0000
5.8171	-3.5459	1.0000
-9.1311	1.5464	1.0000
-7.1137	7.2226	1.0000
-8.0349	5.4612	1.0000
-9.0724	3.5466	1.0000
3.3652	-6.4908	1.0000
-6.4884	7.4226	1.0000
-5.7669	9.0424	1.0000
-9.1178	3.6796	1.0000
6.2866	3.4949	1.0000
6.2851	-3.6916	1.0000
4.8025	-4.0544	1.0000
6.1821	11.3235	1.0000
-5.6007	9.6947	1.0000
-8.6772	5.6223	1.0000
-3.1607	11.1083	1.0000
2.3159	-6.4188	1.0000
-2.8521	10.9582	1.0000
-5.3951	8.2200	1.0000
-8.3928	2.2383	1.0000
-1.9693	1.9776	1.0000
6.9929	11.0453	1.0000
-6.2813	9.3466	1.0000
4.5401	-5.1694	1.0000
-3.1224	3.1423	1.0000
-2.8286	-7.3502	1.0000
-8.2689	-2.1072	1.0000
-6.3909	-4.7831	1.0000
6.3571	-1.7492	1.0000
-3.5334	9.6277	1.0000
-6.2904	7.5313	1.0000
-8.2158	5.3746	1.0000
-2.7765	10.2721	1.0000
3.9028	-5.3132	1.0000
-5.2264	-6.1091	1.0000
5.6751	11.0864	1.0000
4.1913	12.0366	1.0000
3.8830	4.3991	1.0000
6.0360	11.1248	1.0000
-9.0352	0.2831	1.0000
-1.0763	4.9158	1.0000
-2.3080	-6.4935	1.0000
5.4425	-4.1833	1.0000
-1.7778	-6.7340	1.0000
7.1897	-1.9922	1.0000
7.2965	0.0546	1.0000
4.2363	11.8733	1.0000
-2.8619	10.7375	1.0000
-0.5290	12.2214	1.0000
2.1479	12.4766	1.0000
3.5454	10.8348	1.0000
-2.2278	4.0387	1.0000
1.9297	12.0968	1.0000
-0.4901	12.1089	1.0000
-0.9451	-1.2603	1.0000
7.5608	0.2745	1.0000
2.0028	11.8726	1.0000
-3.4892	-7.2238	1.0000
-2.9641	-7.1965	1.0000
-1.4735	4.1236	1.0000
-5.7090	-6.1107	1.0000
1.9001	-7.3315	1.0000
2.9844	-6.4000	1.0000
-1.4797	-0.1608	1.0000
-5.7021	9.3597	1.0000
5.0555	11.3242	1.0000
2.8210	-6.4302	1.0000
-0.7891	-6.7226	1.0000
-0.5768	12.2407	1.0000
0.2320	5.9444	1.0000
3.5894	10.7579	1.0000
-6.6256	-3.9972	1.0000
4.5679	-5.6797	1.0000
-4.3189	-6.4693	1.0000
