0.000000,0.000000,1.420000,0.000000,0.710000,0.350000,0.000000,0.350000,nan,0.710000,0.000000,nan,0.000000,0.000000,nan,5.350000,0.000000,0.000000,nan,0.000000,nan,0.000000,0.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,nan,0.000000,0.000000,nan,0.000000,nan,nan,nan,nan,nan,0.000000,0.000000,nan,nan,nan,0.000000,0.000000,nan,0.000000,0.357000,0.000000,nan,nan,nan,nan,1.000000
nan,0.420000,nan,0.000000,1.270000,0.000000,0.420000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,0.000000,1.700000,0.420000,1.270000,0.000000,0.000000,nan,nan,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,1.270000,0.000000,0.000000,0.420000,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,nan,0.000000,0.063000,0.000000,nan,0.063000,0.000000,5.659000,55.000000,249.000000,1.000000
0.000000,0.000000,0.000000,0.000000,0.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,1.880000,0.000000,nan,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,nan,0.000000,nan,0.000000,0.000000,nan,nan,0.000000,0.000000,nan,nan,nan,nan,0.000000,0.000000,nan,0.000000,0.000000,4.652000,31.000000,107.000000,1.000000
0.000000,nan,0.000000,nan,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan,2.110000,0.000000,0.700000,0.000000,nan,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,nan,0.370000,0.000000,35.461000,95.000000,nan,1.000000
0.000000,0.000000,0.550000,0.000000,1.110000,0.000000,0.180000,nan,nan,0.000000,0.000000,0.000000,nan,0.000000,0.180000,0.000000,0.370000,0.370000,3.150000,0.000000,0.920000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,nan,nan,0.000000,0.182000,0.000000,0.455000,0.000000,0.000000,1.320000,4.000000,70.000000,1.000000
0.000000,0.630000,0.000000,0.000000,1.590000,0.310000,0.000000,0.000000,nan,nan,0.000000,0.630000,0.000000,nan,nan,0.630000,0.310000,3.180000,2.220000,0.000000,1.910000,0.000000,nan,nan,0.000000,nan,0.000000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.055000,0.496000,0.000000,nan,nan,186.000000,1.000000
0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.729000,0.000000,0.729000,nan,0.000000,3.833000,9.000000,23.000000,1.000000
0.000000,nan,0.000000,0.000000,1.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,1.160000,0.000000,nan,1.160000,0.000000,1.750000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,nan,0.000000,0.667000,0.000000,nan,1.131000,5.000000,nan,1.000000
nan,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,nan,nan,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,nan,0.000000,0.392000,0.196000,0.000000,5.466000,22.000000,82.000000,1.000000
nan,0.070000,0.100000,0.000000,0.760000,0.050000,0.150000,0.020000,0.550000,0.000000,0.100000,nan,0.020000,0.000000,nan,0.000000,nan,0.130000,nan,0.100000,1.570000,0.000000,0.050000,nan,0.000000,0.000000,nan,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.100000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,0.042000,0.101000,0.016000,0.250000,0.046000,0.059000,2.565000,66.000000,2258.000000,1.000000
nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,nan,1.440000,0.000000,nan,0.000000,0.000000,0.196000,0.000000,0.392000,nan,0.000000,5.466000,22.000000,nan,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.660000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,nan,0.000000,nan,0.000000,3.330000,0.000000,0.000000,0.000000,0.000000,3.330000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,2.611000,12.000000,nan,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,nan,0.000000,nan,nan,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.352000,nan,0.352000,0.000000,nan,4.000000,11.000000,36.000000,1.000000
0.000000,nan,0.000000,nan,0.650000,0.000000,nan,0.000000,nan,0.000000,0.650000,nan,0.000000,0.000000,nan,nan,nan,0.000000,1.300000,5.220000,1.300000,0.000000,nan,0.650000,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,nan,0.000000,0.459000,0.000000,0.091000,0.000000,0.000000,2.687000,nan,nan,1.000000
nan,nan,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,1.170000,0.000000,3.520000,nan,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.170000,nan,0.000000,nan,0.000000,0.000000,nan,nan,nan,0.000000,1.966000,nan,nan,1.000000
nan,nan,nan,nan,nan,nan,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,nan,nan,nan,4.830000,4.830000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,0.302000,nan,nan,5.000000,17.000000,1.000000
nan,0.680000,nan,0.000000,0.000000,nan,0.000000,nan,0.000000,0.680000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,nan,0.680000,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,nan,0.000000,nan,1.360000,nan,nan,0.000000,nan,0.000000,1.360000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.185000,0.000000,nan,0.000000,3.826000,30.000000,264.000000,1.000000
nan,0.000000,2.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.308000,nan,1.543000,nan,0.000000,2.777000,6.000000,25.000000,1.000000
0.000000,0.000000,nan,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.940000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.436000,0.436000,0.000000,nan,0.000000,0.000000,4.142000,12.000000,nan,1.000000
0.000000,0.000000,0.480000,nan,1.460000,0.000000,0.480000,0.000000,0.000000,nan,0.000000,0.970000,nan,nan,0.000000,nan,0.970000,0.000000,2.430000,0.000000,nan,0.000000,0.480000,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.480000,nan,0.000000,nan,nan,0.081000,0.000000,nan,0.244000,0.000000,5.431000,nan,239.000000,1.000000
nan,0.480000,nan,0.000000,0.480000,0.000000,nan,0.000000,nan,nan,0.000000,0.970000,0.000000,0.000000,0.000000,0.480000,0.000000,0.970000,1.460000,0.000000,0.970000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.963000,0.000000,0.000000,3.100000,nan,186.000000,1.000000
0.000000,nan,1.660000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.410000,0.000000,0.000000,nan,0.410000,0.000000,0.830000,2.080000,0.000000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,0.000000,nan,0.000000,0.000000,0.410000,0.000000,0.000000,nan,nan,0.068000,0.000000,nan,0.000000,0.000000,3.851000,121.000000,285.000000,1.000000
0.300000,nan,nan,0.000000,0.610000,0.920000,0.000000,nan,0.000000,0.000000,nan,0.300000,nan,nan,nan,0.000000,nan,nan,2.760000,0.000000,nan,0.000000,nan,0.610000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,nan,0.000000,0.051000,0.000000,0.207000,0.207000,0.000000,nan,30.000000,226.000000,1.000000
0.000000,nan,nan,nan,1.110000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,0.180000,nan,nan,0.180000,nan,0.370000,nan,3.150000,nan,nan,nan,0.000000,0.000000,nan,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,nan,nan,0.000000,nan,0.000000,0.000000,0.000000,0.182000,0.000000,nan,0.000000,nan,1.283000,4.000000,68.000000,1.000000
nan,0.000000,0.000000,0.000000,0.520000,nan,0.260000,0.520000,0.000000,0.260000,nan,0.520000,0.000000,0.000000,0.000000,0.260000,nan,0.260000,1.820000,2.080000,0.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,nan,nan,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.073000,nan,0.813000,nan,0.147000,2.145000,38.000000,339.000000,1.000000
0.150000,0.450000,1.050000,nan,0.450000,0.000000,0.000000,nan,0.600000,nan,nan,0.900000,0.300000,0.000000,0.300000,0.000000,nan,0.000000,4.070000,0.000000,nan,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,nan,nan,0.150000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,1.318000,0.068000,nan,nan,130.000000,774.000000,1.000000
0.180000,nan,0.180000,0.000000,1.570000,0.360000,0.060000,0.060000,0.060000,0.120000,0.060000,0.540000,nan,0.060000,nan,nan,0.720000,0.060000,nan,0.240000,1.090000,0.000000,0.840000,nan,0.000000,0.000000,0.000000,nan,nan,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.060000,0.000000,0.060000,0.000000,nan,0.000000,nan,0.052000,0.000000,0.010000,0.167000,0.000000,1.733000,12.000000,442.000000,1.000000
0.490000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,0.990000,2.480000,0.490000,0.000000,0.000000,4.970000,0.990000,0.000000,3.480000,0.000000,1.990000,nan,0.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,0.000000,0.000000,0.000000,0.340000,0.000000,nan,0.000000,0.000000,1.468000,8.000000,94.000000,1.000000
nan,nan,nan,0.000000,0.050000,nan,0.050000,0.280000,nan,nan,nan,nan,0.560000,1.230000,0.000000,0.250000,0.430000,0.020000,nan,nan,1.460000,0.000000,1.050000,0.360000,0.000000,0.000000,0.000000,nan,nan,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,0.000000,0.000000,0.065000,0.000000,0.325000,0.756000,0.153000,nan,nan,nan,1.000000
0.460000,0.460000,nan,0.000000,0.000000,0.330000,0.060000,0.330000,0.000000,1.120000,0.390000,0.730000,nan,0.000000,0.260000,0.260000,nan,nan,3.510000,nan,0.660000,0.000000,0.190000,0.260000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.036000,0.084000,0.000000,0.278000,0.230000,0.084000,3.887000,40.000000,nan,1.000000
nan,nan,0.000000,0.000000,1.920000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,1.920000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,1.920000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,2.750000,nan,33.000000,1.000000
0.000000,1.260000,0.000000,nan,0.000000,1.260000,0.000000,nan,nan,0.000000,0.000000,1.260000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.260000,nan,nan,1.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,nan,nan,1.260000,nan,nan,0.000000,0.000000,0.198000,0.000000,0.198000,nan,0.000000,3.833000,nan,69.000000,1.000000
0.730000,0.360000,nan,0.000000,0.000000,0.730000,0.730000,nan,0.360000,0.360000,0.000000,nan,0.000000,0.000000,nan,1.100000,0.360000,0.360000,2.200000,2.200000,2.200000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,nan,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111000,0.000000,0.500000,0.333000,nan,3.259000,30.000000,176.000000,1.000000
nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,1.080000,0.000000,2.170000,0.000000,nan,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,2.000000,nan,106.000000,1.000000
nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,nan,nan,nan,0.000000,0.000000,0.000000,nan,1.040000,0.000000,3.660000,0.000000,2.090000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,0.000000,0.615000,nan,0.061000,nan,nan,146.000000,1.000000
0.000000,0.000000,1.260000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,nan,2.530000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,nan,5.060000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,nan,0.000000,0.000000,nan,0.000000,nan,nan,51.000000,1.000000
0.000000,nan,nan,0.000000,0.450000,nan,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.450000,0.000000,0.910000,1.360000,0.000000,1.360000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,nan,nan,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,nan,nan,1.501000,0.000000,0.000000,2.777000,61.000000,200.000000,1.000000
nan,0.420000,1.680000,0.000000,0.420000,nan,0.000000,nan,0.000000,0.000000,0.000000,0.420000,nan,nan,0.000000,0.420000,nan,nan,2.100000,0.000000,1.680000,nan,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,0.000000,nan,nan,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,0.420000,0.000000,nan,0.000000,0.000000,nan,0.000000,nan,nan,0.000000,3.837000,121.000000,284.000000,1.000000
0.000000,0.590000,0.000000,0.000000,nan,0.000000,nan,0.000000,nan,nan,0.000000,0.590000,0.000000,0.000000,0.000000,nan,0.000000,1.180000,1.770000,0.000000,0.000000,0.000000,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,nan,0.000000,0.257000,nan,0.000000,nan,0.000000,8.586000,66.000000,249.000000,1.000000
0.000000,nan,nan,0.000000,0.680000,0.000000,0.680000,0.000000,nan,0.340000,nan,0.000000,0.000000,0.000000,0.000000,0.340000,nan,nan,nan,0.000000,2.730000,0.000000,0.000000,nan,0.340000,0.340000,0.000000,0.000000,0.000000,nan,0.000000,nan,0.340000,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,nan,nan,0.000000,0.000000,0.000000,0.048000,0.048000,0.000000,nan,15.000000,96.000000,1.000000
0.120000,0.240000,0.120000,0.000000,1.320000,nan,nan,0.360000,nan,0.000000,nan,nan,0.000000,nan,nan,0.000000,0.000000,0.000000,4.100000,0.000000,3.010000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.120000,nan,0.000000,nan,nan,0.000000,nan,nan,0.000000,nan,0.059000,0.000000,0.019000,0.019000,0.000000,1.714000,nan,nan,1.000000
0.660000,0.000000,0.660000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,0.660000,0.000000,nan,0.000000,0.000000,0.000000,1.980000,1.320000,0.000000,1.320000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,nan,0.000000,nan,0.000000,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000,nan,nan,2.205000,nan,nan,3.184000,34.000000,121.000000,1.000000
nan,nan,0.480000,0.000000,nan,0.000000,0.480000,0.000000,nan,0.970000,0.480000,nan,0.000000,0.000000,nan,0.480000,0.000000,0.000000,0.970000,0.480000,1.950000,nan,0.000000,nan,0.000000,0.000000,0.000000,nan,nan,0.000000,0.000000,nan,0.000000,nan,nan,0.000000,1.460000,0.000000,0.000000,0.480000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,0.000000,nan,nan,0.073000,0.000000,nan,nan,0.000000,4.850000,47.000000,194.000000,1.000000
nan,0.000000,0.000000,0.000000,0.000000,nan,1.470000,0.000000,0.000000,nan,nan,1.470000,0.000000,nan,0.000000,0.000000,0.000000,nan,5.880000,0.000000,nan,nan,0.000000,0.000000,0.000000,nan,0.000000,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,0.000000,0.000000,nan,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,nan,nan,0.000000,1.214000,3.000000,nan,1.000000
